seat_config,class_size,rho0,delta_lambda,trial,status,completed_at
random,32,0.8,0.0,6,done,2026-07-24T06:19:35.595
random,32,0.8,0.1,6,done,2026-07-24T06:19:35.671
random,32,0.8,0.2,6,done,2026-07-24T06:19:35.794
random,32,0.8,0.3,6,done,2026-07-24T06:19:35.926
random,32,0.8,0.4,6,done,2026-07-24T06:19:35.986
random,48,0.8,0.0,6,done,2026-07-24T06:19:39.852
random,48,0.8,0.1,6,done,2026-07-24T06:19:43.874
random,48,0.8,0.2,6,done,2026-07-24T06:19:47.948
random,48,0.8,0.3,6,done,2026-07-24T06:19:55.285
random,48,0.8,0.4,6,done,2026-07-24T06:20:02.968
random,64,0.8,0.0,6,done,2026-07-24T06:20:20.038
random,64,0.8,0.1,6,done,2026-07-24T06:20:28.640
random,64,0.8,0.2,6,done,2026-07-24T06:20:36.153
random,64,0.8,0.3,6,done,2026-07-24T06:20:47.483
random,64,0.8,0.4,6,done,2026-07-24T06:20:58.410
random,96,0.8,0.0,6,done,2026-07-24T06:21:38.259
random,96,0.8,0.1,6,done,2026-07-24T06:22:28.462
random,96,0.8,0.2,6,done,2026-07-24T06:23:20.456
random,96,0.8,0.3,6,done,2026-07-24T06:23:54.469
random,96,0.8,0.4,6,done,2026-07-24T06:24:08.334
random,128,0.8,0.0,6,done,2026-07-24T06:24:52.468
random,128,0.8,0.1,6,done,2026-07-24T06:25:59.646
random,128,0.8,0.2,6,done,2026-07-24T06:27:28.520
random,128,0.8,0.3,6,done,2026-07-24T06:29:25.376
random,128,0.8,0.4,6,done,2026-07-24T06:30:41.867
random,32,0.9,0.0,6,done,2026-07-24T06:30:41.966
random,32,0.9,0.1,6,done,2026-07-24T06:30:42.127
random,32,0.9,0.2,6,done,2026-07-24T06:30:42.363
random,32,0.9,0.3,6,done,2026-07-24T06:30:42.460
random,32,0.9,0.4,6,done,2026-07-24T06:30:42.669
random,48,0.9,0.0,6,done,2026-07-24T06:30:48.293
random,48,0.9,0.1,6,done,2026-07-24T06:30:52.559
random,48,0.9,0.2,6,done,2026-07-24T06:30:57.754
random,48,0.9,0.3,6,done,2026-07-24T06:31:02.360
random,48,0.9,0.4,6,done,2026-07-24T06:31:08.618
random,64,0.9,0.0,6,done,2026-07-24T06:31:21.896
random,64,0.9,0.1,6,done,2026-07-24T06:31:35.166
random,64,0.9,0.2,6,done,2026-07-24T06:31:41.823
random,64,0.9,0.3,6,done,2026-07-24T06:31:53.509
random,64,0.9,0.4,6,done,2026-07-24T06:32:07.902
random,96,0.9,0.0,6,done,2026-07-24T06:32:45.969
random,96,0.9,0.1,6,done,2026-07-24T06:33:40.005
random,96,0.9,0.2,6,done,2026-07-24T06:34:37.193
random,96,0.9,0.3,6,done,2026-07-24T06:35:11.103
random,96,0.9,0.4,6,done,2026-07-24T06:35:22.920
random,128,0.9,0.0,6,done,2026-07-24T06:36:15.627
random,128,0.9,0.1,6,done,2026-07-24T06:37:24.963
random,128,0.9,0.2,6,done,2026-07-24T06:38:54.480
random,128,0.9,0.3,6,done,2026-07-24T06:40:52.528
random,128,0.9,0.4,6,done,2026-07-24T06:42:03.594
random,32,1.0,0.0,6,done,2026-07-24T06:42:03.657
random,32,1.0,0.1,6,done,2026-07-24T06:42:03.767
random,32,1.0,0.2,6,done,2026-07-24T06:42:03.926
random,32,1.0,0.3,6,done,2026-07-24T06:42:04.039
random,32,1.0,0.4,6,done,2026-07-24T06:42:04.111
random,48,1.0,0.0,6,done,2026-07-24T06:42:10.378
random,48,1.0,0.1,6,done,2026-07-24T06:42:15.613
random,48,1.0,0.2,6,done,2026-07-24T06:42:21.262
random,48,1.0,0.3,6,done,2026-07-24T06:42:25.688
random,48,1.0,0.4,6,done,2026-07-24T06:42:30.729
random,64,1.0,0.0,6,done,2026-07-24T06:42:40.677
random,64,1.0,0.1,6,done,2026-07-24T06:42:51.855
random,64,1.0,0.2,6,done,2026-07-24T06:42:59.667
random,64,1.0,0.3,6,done,2026-07-24T06:43:08.804
random,64,1.0,0.4,6,done,2026-07-24T06:43:18.484
random,96,1.0,0.0,6,done,2026-07-24T06:43:58.710
random,96,1.0,0.1,6,done,2026-07-24T06:44:53.955
random,96,1.0,0.2,6,done,2026-07-24T06:45:49.155
random,96,1.0,0.3,6,done,2026-07-24T06:46:10.095
random,96,1.0,0.4,6,done,2026-07-24T06:46:22.526
random,128,1.0,0.0,6,done,2026-07-24T06:47:06.898
random,128,1.0,0.1,6,done,2026-07-24T06:47:54.465
random,128,1.0,0.2,6,done,2026-07-24T06:49:18.117
random,128,1.0,0.3,6,done,2026-07-24T06:51:20.415
random,128,1.0,0.4,6,done,2026-07-24T06:52:40.843
outer_corner,32,0.1,0.0,7,done,2026-07-24T06:52:41.067
outer_corner,32,0.1,0.1,7,done,2026-07-24T06:52:41.360
outer_corner,32,0.1,0.2,7,done,2026-07-24T06:52:41.720
outer_corner,32,0.1,0.3,7,done,2026-07-24T06:52:41.921
outer_corner,32,0.1,0.4,7,done,2026-07-24T06:52:42.209
outer_corner,48,0.1,0.0,7,done,2026-07-24T06:52:53.476
outer_corner,48,0.1,0.1,7,done,2026-07-24T06:53:00.683
outer_corner,48,0.1,0.2,7,done,2026-07-24T06:53:09.427
outer_corner,48,0.1,0.3,7,done,2026-07-24T06:53:15.706
outer_corner,48,0.1,0.4,7,done,2026-07-24T06:53:22.757
outer_corner,64,0.1,0.0,7,done,2026-07-24T06:53:37.855
outer_corner,64,0.1,0.1,7,done,2026-07-24T06:53:47.775
outer_corner,64,0.1,0.2,7,done,2026-07-24T06:54:02.023
outer_corner,64,0.1,0.3,7,done,2026-07-24T06:54:16.289
outer_corner,64,0.1,0.4,7,done,2026-07-24T06:54:33.759
outer_corner,96,0.1,0.0,7,done,2026-07-24T06:55:33.184
outer_corner,96,0.1,0.1,7,done,2026-07-24T06:56:38.010
outer_corner,96,0.1,0.2,7,done,2026-07-24T06:57:18.663
outer_corner,96,0.1,0.3,7,done,2026-07-24T06:58:16.903
outer_corner,96,0.1,0.4,7,done,2026-07-24T06:59:54.917
outer_corner,128,0.1,0.0,7,done,2026-07-24T07:00:59.587
outer_corner,128,0.1,0.1,7,done,2026-07-24T07:02:13.247
outer_corner,128,0.1,0.2,7,done,2026-07-24T07:03:48.238
outer_corner,128,0.1,0.3,7,done,2026-07-24T07:04:57.669
outer_corner,128,0.1,0.4,7,done,2026-07-24T07:06:20.670
outer_corner,32,0.2,0.0,7,done,2026-07-24T07:06:20.757
outer_corner,32,0.2,0.1,7,done,2026-07-24T07:06:20.916
outer_corner,32,0.2,0.2,7,done,2026-07-24T07:06:21.060
outer_corner,32,0.2,0.3,7,done,2026-07-24T07:06:21.168
outer_corner,32,0.2,0.4,7,done,2026-07-24T07:06:21.299
outer_corner,48,0.2,0.0,7,done,2026-07-24T07:06:26.253
outer_corner,48,0.2,0.1,7,done,2026-07-24T07:06:31.058
outer_corner,48,0.2,0.2,7,done,2026-07-24T07:06:37.917
outer_corner,48,0.2,0.3,7,done,2026-07-24T07:06:45.912
outer_corner,48,0.2,0.4,7,done,2026-07-24T07:06:55.032
outer_corner,64,0.2,0.0,7,done,2026-07-24T07:07:09.012
outer_corner,64,0.2,0.1,7,done,2026-07-24T07:07:19.707
outer_corner,64,0.2,0.2,7,done,2026-07-24T07:07:30.524
outer_corner,64,0.2,0.3,7,done,2026-07-24T07:07:45.219
outer_corner,64,0.2,0.4,7,done,2026-07-24T07:08:05.115
outer_corner,96,0.2,0.0,7,done,2026-07-24T07:09:12.420
outer_corner,96,0.2,0.1,7,done,2026-07-24T07:10:17.519
outer_corner,96,0.2,0.2,7,done,2026-07-24T07:10:54.179
outer_corner,96,0.2,0.3,7,done,2026-07-24T07:11:36.772
outer_corner,96,0.2,0.4,7,done,2026-07-24T07:12:08.622
outer_corner,128,0.2,0.0,7,done,2026-07-24T07:13:04.209
outer_corner,128,0.2,0.1,7,done,2026-07-24T07:14:25.995
outer_corner,128,0.2,0.2,7,done,2026-07-24T07:16:27.073
outer_corner,128,0.2,0.3,7,done,2026-07-24T07:18:00.270
outer_corner,128,0.2,0.4,7,done,2026-07-24T07:19:01.692
outer_corner,32,0.3,0.0,7,done,2026-07-24T07:19:01.829
outer_corner,32,0.3,0.1,7,done,2026-07-24T07:19:01.990
outer_corner,32,0.3,0.2,7,done,2026-07-24T07:19:02.178
outer_corner,32,0.3,0.3,7,done,2026-07-24T07:19:02.346
outer_corner,32,0.3,0.4,7,done,2026-07-24T07:19:02.457
outer_corner,48,0.3,0.0,7,done,2026-07-24T07:19:07.818
outer_corner,48,0.3,0.1,7,done,2026-07-24T07:19:10.292
outer_corner,48,0.3,0.2,7,done,2026-07-24T07:19:16.641
outer_corner,48,0.3,0.3,7,done,2026-07-24T07:19:24.587
outer_corner,48,0.3,0.4,7,done,2026-07-24T07:19:32.631
outer_corner,64,0.3,0.0,7,done,2026-07-24T07:19:45.822
outer_corner,64,0.3,0.1,7,done,2026-07-24T07:19:58.308
outer_corner,64,0.3,0.2,7,done,2026-07-24T07:20:09.718
outer_corner,64,0.3,0.3,7,done,2026-07-24T07:20:24.316
outer_corner,64,0.3,0.4,7,done,2026-07-24T07:20:39.578
outer_corner,96,0.3,0.0,7,done,2026-07-24T07:21:19.736
outer_corner,96,0.3,0.1,7,done,2026-07-24T07:22:10.639
outer_corner,96,0.3,0.2,7,done,2026-07-24T07:22:48.250
outer_corner,96,0.3,0.3,7,done,2026-07-24T07:23:48.808
outer_corner,96,0.3,0.4,7,done,2026-07-24T07:24:12.410
outer_corner,128,0.3,0.0,7,done,2026-07-24T07:24:52.293
outer_corner,128,0.3,0.1,7,done,2026-07-24T07:25:58.299
outer_corner,128,0.3,0.2,7,done,2026-07-24T07:27:54.558
outer_corner,128,0.3,0.3,7,done,2026-07-24T07:29:42.290
outer_corner,128,0.3,0.4,7,done,2026-07-24T07:30:47.979
outer_corner,32,0.4,0.0,7,done,2026-07-24T07:30:48.113
outer_corner,32,0.4,0.1,7,done,2026-07-24T07:30:48.335
outer_corner,32,0.4,0.2,7,done,2026-07-24T07:30:48.399
outer_corner,32,0.4,0.3,7,done,2026-07-24T07:30:48.597
outer_corner,32,0.4,0.4,7,done,2026-07-24T07:30:48.787
outer_corner,48,0.4,0.0,7,done,2026-07-24T07:30:53.878
outer_corner,48,0.4,0.1,7,done,2026-07-24T07:30:57.246
outer_corner,48,0.4,0.2,7,done,2026-07-24T07:31:02.251
outer_corner,48,0.4,0.3,7,done,2026-07-24T07:31:08.430
outer_corner,48,0.4,0.4,7,done,2026-07-24T07:31:16.316
outer_corner,64,0.4,0.0,7,done,2026-07-24T07:31:31.639
outer_corner,64,0.4,0.1,7,done,2026-07-24T07:31:41.801
outer_corner,64,0.4,0.2,7,done,2026-07-24T07:31:57.145
outer_corner,64,0.4,0.3,7,done,2026-07-24T07:32:12.215
outer_corner,64,0.4,0.4,7,done,2026-07-24T07:32:26.973
outer_corner,96,0.4,0.0,7,done,2026-07-24T07:33:25.222
outer_corner,96,0.4,0.1,7,done,2026-07-24T07:34:11.723
outer_corner,96,0.4,0.2,7,done,2026-07-24T07:34:41.611
outer_corner,96,0.4,0.3,7,done,2026-07-24T07:35:32.276
outer_corner,96,0.4,0.4,7,done,2026-07-24T07:36:10.583
outer_corner,128,0.4,0.0,7,done,2026-07-24T07:36:53.633
outer_corner,128,0.4,0.1,7,done,2026-07-24T07:37:50.736
outer_corner,128,0.4,0.2,7,done,2026-07-24T07:39:43.867
outer_corner,128,0.4,0.3,7,done,2026-07-24T07:41:40.283
outer_corner,128,0.4,0.4,7,done,2026-07-24T07:42:47.067
outer_corner,32,0.5,0.0,7,done,2026-07-24T07:42:47.169
outer_corner,32,0.5,0.1,7,done,2026-07-24T07:42:47.378
outer_corner,32,0.5,0.2,7,done,2026-07-24T07:42:47.604
outer_corner,32,0.5,0.3,7,done,2026-07-24T07:42:47.694
outer_corner,32,0.5,0.4,7,done,2026-07-24T07:42:47.886
outer_corner,48,0.5,0.0,7,done,2026-07-24T07:42:52.286
outer_corner,48,0.5,0.1,7,done,2026-07-24T07:42:55.078
outer_corner,48,0.5,0.2,7,done,2026-07-24T07:42:59.906
outer_corner,48,0.5,0.3,7,done,2026-07-24T07:43:06.389
outer_corner,48,0.5,0.4,7,done,2026-07-24T07:43:12.355
outer_corner,64,0.5,0.0,7,done,2026-07-24T07:43:25.569
outer_corner,64,0.5,0.1,7,done,2026-07-24T07:43:35.752
outer_corner,64,0.5,0.2,7,done,2026-07-24T07:43:47.390
outer_corner,64,0.5,0.3,7,done,2026-07-24T07:44:06.581
outer_corner,64,0.5,0.4,7,done,2026-07-24T07:44:22.540
outer_corner,96,0.5,0.0,7,done,2026-07-24T07:45:20.271
outer_corner,96,0.5,0.1,7,done,2026-07-24T07:46:10.889
outer_corner,96,0.5,0.2,7,done,2026-07-24T07:46:42.629
outer_corner,96,0.5,0.3,7,done,2026-07-24T07:47:25.064
outer_corner,96,0.5,0.4,7,done,2026-07-24T07:48:01.238
outer_corner,128,0.5,0.0,7,done,2026-07-24T07:48:52.077
outer_corner,128,0.5,0.1,7,done,2026-07-24T07:49:51.564
outer_corner,128,0.5,0.2,7,done,2026-07-24T07:51:45.110
outer_corner,128,0.5,0.3,7,done,2026-07-24T07:53:43.725
outer_corner,128,0.5,0.4,7,done,2026-07-24T07:54:53.217
outer_corner,32,0.6,0.0,7,done,2026-07-24T07:54:53.437
outer_corner,32,0.6,0.1,7,done,2026-07-24T07:54:53.553
outer_corner,32,0.6,0.2,7,done,2026-07-24T07:54:53.818
outer_corner,32,0.6,0.3,7,done,2026-07-24T07:54:53.963
outer_corner,32,0.6,0.4,7,done,2026-07-24T07:54:54.205
outer_corner,48,0.6,0.0,7,done,2026-07-24T07:55:01.697
outer_corner,48,0.6,0.1,7,done,2026-07-24T07:55:05.769
outer_corner,48,0.6,0.2,7,done,2026-07-24T07:55:08.856
outer_corner,48,0.6,0.3,7,done,2026-07-24T07:55:13.030
outer_corner,48,0.6,0.4,7,done,2026-07-24T07:55:21.369
outer_corner,64,0.6,0.0,7,done,2026-07-24T07:55:34.856
outer_corner,64,0.6,0.1,7,done,2026-07-24T07:55:42.459
outer_corner,64,0.6,0.2,7,done,2026-07-24T07:55:51.346
outer_corner,64,0.6,0.3,7,done,2026-07-24T07:56:06.100
outer_corner,64,0.6,0.4,7,done,2026-07-24T07:56:23.287
outer_corner,96,0.6,0.0,7,done,2026-07-24T07:57:25.074
outer_corner,96,0.6,0.1,7,done,2026-07-24T07:58:21.089
outer_corner,96,0.6,0.2,7,done,2026-07-24T07:58:59.401
outer_corner,96,0.6,0.3,7,done,2026-07-24T07:59:40.736
outer_corner,96,0.6,0.4,7,done,2026-07-24T08:00:18.311
outer_corner,128,0.6,0.0,7,done,2026-07-24T08:01:19.254
outer_corner,128,0.6,0.1,7,done,2026-07-24T08:02:06.022
outer_corner,128,0.6,0.2,7,done,2026-07-24T08:03:44.600
outer_corner,128,0.6,0.3,7,done,2026-07-24T08:05:47.113
outer_corner,128,0.6,0.4,7,done,2026-07-24T08:06:53.823
outer_corner,32,0.7,0.0,7,done,2026-07-24T08:06:53.926
outer_corner,32,0.7,0.1,7,done,2026-07-24T08:06:54.118
outer_corner,32,0.7,0.2,7,done,2026-07-24T08:06:54.369
outer_corner,32,0.7,0.3,7,done,2026-07-24T08:06:54.476
outer_corner,32,0.7,0.4,7,done,2026-07-24T08:06:54.696
outer_corner,48,0.7,0.0,7,done,2026-07-24T08:07:01.413
outer_corner,48,0.7,0.1,7,done,2026-07-24T08:07:06.876
outer_corner,48,0.7,0.2,7,done,2026-07-24T08:07:10.731
outer_corner,48,0.7,0.3,7,done,2026-07-24T08:07:14.437
outer_corner,48,0.7,0.4,7,done,2026-07-24T08:07:20.186
outer_corner,64,0.7,0.0,7,done,2026-07-24T08:07:30.663
outer_corner,64,0.7,0.1,7,done,2026-07-24T08:07:42.544
outer_corner,64,0.7,0.2,7,done,2026-07-24T08:07:53.624
outer_corner,64,0.7,0.3,7,done,2026-07-24T08:08:13.933
outer_corner,64,0.7,0.4,7,done,2026-07-24T08:08:34.791
outer_corner,96,0.7,0.0,7,done,2026-07-24T08:09:35.980
outer_corner,96,0.7,0.1,7,done,2026-07-24T08:10:31.960
outer_corner,96,0.7,0.2,7,done,2026-07-24T08:11:08.453
outer_corner,96,0.7,0.3,7,done,2026-07-24T08:11:56.444
outer_corner,96,0.7,0.4,7,done,2026-07-24T08:12:36.699
outer_corner,128,0.7,0.0,7,done,2026-07-24T08:13:47.909
outer_corner,128,0.7,0.1,7,done,2026-07-24T08:14:34.203
outer_corner,128,0.7,0.2,7,done,2026-07-24T08:16:12.592
outer_corner,128,0.7,0.3,7,done,2026-07-24T08:18:20.153
outer_corner,128,0.7,0.4,7,done,2026-07-24T08:19:23.341
outer_corner,32,0.8,0.0,7,done,2026-07-24T08:19:23.470
outer_corner,32,0.8,0.1,7,done,2026-07-24T08:19:23.657
outer_corner,32,0.8,0.2,7,done,2026-07-24T08:19:23.895
outer_corner,32,0.8,0.3,7,done,2026-07-24T08:19:24.051
outer_corner,32,0.8,0.4,7,done,2026-07-24T08:19:24.259
outer_corner,48,0.8,0.0,7,done,2026-07-24T08:19:29.888
outer_corner,48,0.8,0.1,7,done,2026-07-24T08:19:36.473
outer_corner,48,0.8,0.2,7,done,2026-07-24T08:19:41.715
outer_corner,48,0.8,0.3,7,done,2026-07-24T08:19:46.279
outer_corner,48,0.8,0.4,7,done,2026-07-24T08:19:52.334
outer_corner,64,0.8,0.0,7,done,2026-07-24T08:20:04.795
outer_corner,64,0.8,0.1,7,done,2026-07-24T08:20:13.659
outer_corner,64,0.8,0.2,7,done,2026-07-24T08:20:24.735
outer_corner,64,0.8,0.3,7,done,2026-07-24T08:20:38.512
outer_corner,64,0.8,0.4,7,done,2026-07-24T08:20:54.055
outer_corner,96,0.8,0.0,7,done,2026-07-24T08:22:00.173
outer_corner,96,0.8,0.1,7,done,2026-07-24T08:22:58.512
outer_corner,96,0.8,0.2,7,done,2026-07-24T08:23:39.136
outer_corner,96,0.8,0.3,7,done,2026-07-24T08:24:15.761
outer_corner,96,0.8,0.4,7,done,2026-07-24T08:24:54.060
outer_corner,128,0.8,0.0,7,done,2026-07-24T08:26:05.622
outer_corner,128,0.8,0.1,7,done,2026-07-24T08:26:54.196
outer_corner,128,0.8,0.2,7,done,2026-07-24T08:28:30.740
outer_corner,128,0.8,0.3,7,done,2026-07-24T08:30:29.177
outer_corner,128,0.8,0.4,7,done,2026-07-24T08:31:33.133
outer_corner,32,0.9,0.0,7,done,2026-07-24T08:31:33.248
outer_corner,32,0.9,0.1,7,done,2026-07-24T08:31:35.246
outer_corner,32,0.9,0.2,7,done,2026-07-24T08:31:35.448
outer_corner,32,0.9,0.3,7,done,2026-07-24T08:31:35.671
outer_corner,32,0.9,0.4,7,done,2026-07-24T08:31:35.762
outer_corner,48,0.9,0.0,7,done,2026-07-24T08:31:39.801
outer_corner,48,0.9,0.1,7,done,2026-07-24T08:31:45.082
outer_corner,48,0.9,0.2,7,done,2026-07-24T08:31:48.636
outer_corner,48,0.9,0.3,7,done,2026-07-24T08:31:54.002
outer_corner,48,0.9,0.4,7,done,2026-07-24T08:31:57.836
outer_corner,64,0.9,0.0,7,done,2026-07-24T08:32:08.629
outer_corner,64,0.9,0.1,7,done,2026-07-24T08:32:17.897
outer_corner,64,0.9,0.2,7,done,2026-07-24T08:32:29.223
outer_corner,64,0.9,0.3,7,done,2026-07-24T08:32:43.628
outer_corner,64,0.9,0.4,7,done,2026-07-24T08:32:56.133
outer_corner,96,0.9,0.0,7,done,2026-07-24T08:33:59.175
outer_corner,96,0.9,0.1,7,done,2026-07-24T08:34:52.763
outer_corner,96,0.9,0.2,7,done,2026-07-24T08:35:27.922
outer_corner,96,0.9,0.3,7,done,2026-07-24T08:36:09.241
outer_corner,96,0.9,0.4,7,done,2026-07-24T08:36:48.467
outer_corner,128,0.9,0.0,7,done,2026-07-24T08:37:55.209
outer_corner,128,0.9,0.1,7,done,2026-07-24T08:38:41.132
outer_corner,128,0.9,0.2,7,done,2026-07-24T08:40:22.009
outer_corner,128,0.9,0.3,7,done,2026-07-24T08:42:28.718
outer_corner,128,0.9,0.4,7,done,2026-07-24T08:43:30.911
outer_corner,32,1.0,0.0,7,done,2026-07-24T08:43:31.011
outer_corner,32,1.0,0.1,7,done,2026-07-24T08:43:31.193
outer_corner,32,1.0,0.2,7,done,2026-07-24T08:43:31.370
outer_corner,32,1.0,0.3,7,done,2026-07-24T08:43:31.550
outer_corner,32,1.0,0.4,7,done,2026-07-24T08:43:31.646
outer_corner,48,1.0,0.0,7,done,2026-07-24T08:43:37.962
outer_corner,48,1.0,0.1,7,done,2026-07-24T08:43:42.501
outer_corner,48,1.0,0.2,7,done,2026-07-24T08:43:48.280
outer_corner,48,1.0,0.3,7,done,2026-07-24T08:43:53.847
outer_corner,48,1.0,0.4,7,done,2026-07-24T08:43:57.389
outer_corner,64,1.0,0.0,7,done,2026-07-24T08:44:10.309
outer_corner,64,1.0,0.1,7,done,2026-07-24T08:44:22.722
outer_corner,64,1.0,0.2,7,done,2026-07-24T08:44:36.486
outer_corner,64,1.0,0.3,7,done,2026-07-24T08:44:51.239
outer_corner,64,1.0,0.4,7,done,2026-07-24T08:45:03.655
outer_corner,96,1.0,0.0,7,done,2026-07-24T08:46:08.128
outer_corner,96,1.0,0.1,7,done,2026-07-24T08:47:02.411
outer_corner,96,1.0,0.2,7,done,2026-07-24T08:47:39.385
outer_corner,96,1.0,0.3,7,done,2026-07-24T08:48:16.085
outer_corner,96,1.0,0.4,7,done,2026-07-24T08:48:52.150
outer_corner,128,1.0,0.0,7,done,2026-07-24T08:50:07.321
outer_corner,128,1.0,0.1,7,done,2026-07-24T08:50:39.469
outer_corner,128,1.0,0.2,7,done,2026-07-24T08:51:51.471
outer_corner,128,1.0,0.3,7,done,2026-07-24T08:53:57.826
outer_corner,128,1.0,0.4,7,done,2026-07-24T08:55:04
inner_corner,32,0.1,0.0,7,done,2026-07-24T08:55:04.604
inner_corner,32,0.1,0.1,7,done,2026-07-24T08:55:04.688
inner_corner,32,0.1,0.2,7,done,2026-07-24T08:55:04.831
inner_corner,32,0.1,0.3,7,done,2026-07-24T08:55:04.990
inner_corner,32,0.1,0.4,7,done,2026-07-24T08:55:05.111
inner_corner,48,0.1,0.0,7,done,2026-07-24T08:55:08.672
inner_corner,48,0.1,0.1,7,done,2026-07-24T08:55:13.723
inner_corner,48,0.1,0.2,7,done,2026-07-24T08:55:19.242
inner_corner,48,0.1,0.3,7,done,2026-07-24T08:55:24.226
inner_corner,48,0.1,0.4,7,done,2026-07-24T08:55:33.077
inner_corner,64,0.1,0.0,7,done,2026-07-24T08:55:53.987
inner_corner,64,0.1,0.1,7,done,2026-07-24T08:56:14.788
inner_corner,64,0.1,0.2,7,done,2026-07-24T08:56:29.601
inner_corner,64,0.1,0.3,7,done,2026-07-24T08:56:44.267
inner_corner,64,0.1,0.4,7,done,2026-07-24T08:57:03.801
inner_corner,96,0.1,0.0,7,done,2026-07-24T08:58:10.401
inner_corner,96,0.1,0.1,7,done,2026-07-24T08:59:06.202
inner_corner,96,0.1,0.2,7,done,2026-07-24T08:59:50.021
inner_corner,96,0.1,0.3,7,done,2026-07-24T09:00:32.607
inner_corner,96,0.1,0.4,7,done,2026-07-24T09:01:33.300
inner_corner,128,0.1,0.0,7,done,2026-07-24T09:03:18.429
inner_corner,128,0.1,0.1,7,done,2026-07-24T09:04:15.095
inner_corner,128,0.1,0.2,7,done,2026-07-24T09:05:03.198
inner_corner,128,0.1,0.3,7,done,2026-07-24T09:06:00.344
inner_corner,128,0.1,0.4,7,done,2026-07-24T09:06:57.258
inner_corner,32,0.2,0.0,7,done,2026-07-24T09:06:57.369
inner_corner,32,0.2,0.1,7,done,2026-07-24T09:06:57.472
inner_corner,32,0.2,0.2,7,done,2026-07-24T09:06:57.589
inner_corner,32,0.2,0.3,7,done,2026-07-24T09:06:57.733
inner_corner,32,0.2,0.4,7,done,2026-07-24T09:06:57.907
inner_corner,48,0.2,0.0,7,done,2026-07-24T09:07:03.153
inner_corner,48,0.2,0.1,7,done,2026-07-24T09:07:07.716
inner_corner,48,0.2,0.2,7,done,2026-07-24T09:07:14.225
inner_corner,48,0.2,0.3,7,done,2026-07-24T09:07:22.345
inner_corner,48,0.2,0.4,7,done,2026-07-24T09:07:31.670
inner_corner,64,0.2,0.0,7,done,2026-07-24T09:07:42.751
inner_corner,64,0.2,0.1,7,done,2026-07-24T09:07:57.512
inner_corner,64,0.2,0.2,7,done,2026-07-24T09:08:17.930
inner_corner,64,0.2,0.3,7,done,2026-07-24T09:08:39.095
inner_corner,64,0.2,0.4,7,done,2026-07-24T09:08:54.878
inner_corner,96,0.2,0.0,7,done,2026-07-24T09:09:44.788
inner_corner,96,0.2,0.1,7,done,2026-07-24T09:10:22.697
inner_corner,96,0.2,0.2,7,done,2026-07-24T09:10:59.648
inner_corner,96,0.2,0.3,7,done,2026-07-24T09:11:49.509
inner_corner,96,0.2,0.4,7,done,2026-07-24T09:12:51.243
inner_corner,128,0.2,0.0,7,done,2026-07-24T09:14:13.915
inner_corner,128,0.2,0.1,7,done,2026-07-24T09:15:29.609
inner_corner,128,0.2,0.2,7,done,2026-07-24T09:16:36.326
inner_corner,128,0.2,0.3,7,done,2026-07-24T09:17:30.464
inner_corner,128,0.2,0.4,7,done,2026-07-24T09:18:37.989
inner_corner,32,0.3,0.0,7,done,2026-07-24T09:18:38.131
inner_corner,32,0.3,0.1,7,done,2026-07-24T09:18:38.353
inner_corner,32,0.3,0.2,7,done,2026-07-24T09:18:39.561
inner_corner,32,0.3,0.3,7,done,2026-07-24T09:18:39.665
inner_corner,32,0.3,0.4,7,done,2026-07-24T09:18:39.931
inner_corner,48,0.3,0.0,7,done,2026-07-24T09:18:46.027
inner_corner,48,0.3,0.1,7,done,2026-07-24T09:18:54.985
inner_corner,48,0.3,0.2,7,done,2026-07-24T09:19:05.830
inner_corner,48,0.3,0.3,7,done,2026-07-24T09:19:13.650
inner_corner,48,0.3,0.4,7,done,2026-07-24T09:19:23.774
inner_corner,64,0.3,0.0,7,done,2026-07-24T09:19:37.038
inner_corner,64,0.3,0.1,7,done,2026-07-24T09:19:53.749
inner_corner,64,0.3,0.2,7,done,2026-07-24T09:20:10.413
inner_corner,64,0.3,0.3,7,done,2026-07-24T09:20:24.210
inner_corner,64,0.3,0.4,7,done,2026-07-24T09:20:40.659
inner_corner,96,0.3,0.0,7,done,2026-07-24T09:21:28.657
inner_corner,96,0.3,0.1,7,done,2026-07-24T09:22:24.210
inner_corner,96,0.3,0.2,7,done,2026-07-24T09:23:08.677
inner_corner,96,0.3,0.3,7,done,2026-07-24T09:23:51.430
inner_corner,96,0.3,0.4,7,done,2026-07-24T09:24:29.675
inner_corner,128,0.3,0.0,7,done,2026-07-24T09:25:52.068
inner_corner,128,0.3,0.1,7,done,2026-07-24T09:27:14.287
inner_corner,128,0.3,0.2,7,done,2026-07-24T09:28:14.176
inner_corner,128,0.3,0.3,7,done,2026-07-24T09:29:06.505
inner_corner,128,0.3,0.4,7,done,2026-07-24T09:30:15.309
inner_corner,32,0.4,0.0,7,done,2026-07-24T09:30:15.515
inner_corner,32,0.4,0.1,7,done,2026-07-24T09:30:15.640
inner_corner,32,0.4,0.2,7,done,2026-07-24T09:30:15.908
inner_corner,32,0.4,0.3,7,done,2026-07-24T09:30:16.028
inner_corner,32,0.4,0.4,7,done,2026-07-24T09:30:16.298
inner_corner,48,0.4,0.0,7,done,2026-07-24T09:30:25.505
inner_corner,48,0.4,0.1,7,done,2026-07-24T09:30:36.119
