class_length,rho0,delta_lambda,trial,status,completed_at
96,0.8,0.0,12,done,2026-07-24T00:00:27.217
96,0.8,0.1,12,done,2026-07-24T00:00:27.809
96,0.8,0.2,12,done,2026-07-24T00:00:30.009
96,0.8,0.3,12,done,2026-07-24T00:00:31.001
96,0.8,0.4,12,done,2026-07-24T00:00:33.717
128,0.8,0.0,12,done,2026-07-24T00:00:36.002
128,0.8,0.1,12,done,2026-07-24T00:00:37.812
128,0.8,0.2,12,done,2026-07-24T00:00:39.880
128,0.8,0.3,12,done,2026-07-24T00:00:42.436
128,0.8,0.4,12,done,2026-07-24T00:00:45.920
32,0.9,0.0,12,done,2026-07-24T00:00:45.934
32,0.9,0.1,12,done,2026-07-24T00:00:45.950
32,0.9,0.2,12,done,2026-07-24T00:00:46.003
32,0.9,0.3,12,done,2026-07-24T00:00:46.015
32,0.9,0.4,12,done,2026-07-24T00:00:46.037
48,0.9,0.0,12,done,2026-07-24T00:00:47.306
48,0.9,0.1,12,done,2026-07-24T00:00:47.403
48,0.9,0.2,12,done,2026-07-24T00:00:47.707
48,0.9,0.3,12,done,2026-07-24T00:00:47.828
48,0.9,0.4,12,done,2026-07-24T00:00:47.946
64,0.9,0.0,12,done,2026-07-24T00:00:48.455
64,0.9,0.1,12,done,2026-07-24T00:00:48.923
64,0.9,0.2,12,done,2026-07-24T00:00:50.079
64,0.9,0.3,12,done,2026-07-24T00:00:50.632
64,0.9,0.4,12,done,2026-07-24T00:00:51.024
96,0.9,0.0,12,done,2026-07-24T00:00:52.780
96,0.9,0.1,12,done,2026-07-24T00:00:54.327
96,0.9,0.2,12,done,2026-07-24T00:00:57.387
96,0.9,0.3,12,done,2026-07-24T00:00:58.596
96,0.9,0.4,12,done,2026-07-24T00:00:59.475
128,0.9,0.0,12,done,2026-07-24T00:01:03.559
128,0.9,0.1,12,done,2026-07-24T00:01:07.856
128,0.9,0.2,12,done,2026-07-24T00:01:09.927
128,0.9,0.3,12,done,2026-07-24T00:01:14.146
128,0.9,0.4,12,done,2026-07-24T00:01:18.099
32,1.0,0.0,12,done,2026-07-24T00:01:18.130
32,1.0,0.1,12,done,2026-07-24T00:01:18.137
32,1.0,0.2,12,done,2026-07-24T00:01:18.152
32,1.0,0.3,12,done,2026-07-24T00:01:18.168
32,1.0,0.4,12,done,2026-07-24T00:01:18.186
48,1.0,0.0,12,done,2026-07-24T00:01:18.398
48,1.0,0.1,12,done,2026-07-24T00:01:18.576
48,1.0,0.2,12,done,2026-07-24T00:01:19.145
48,1.0,0.3,12,done,2026-07-24T00:01:19.213
48,1.0,0.4,12,done,2026-07-24T00:01:19.344
64,1.0,0.0,12,done,2026-07-24T00:01:20.112
64,1.0,0.1,12,done,2026-07-24T00:01:20.700
64,1.0,0.2,12,done,2026-07-24T00:01:20.885
64,1.0,0.3,12,done,2026-07-24T00:01:21.775
64,1.0,0.4,12,done,2026-07-24T00:01:22.386
96,1.0,0.0,12,done,2026-07-24T00:01:23.738
96,1.0,0.1,12,done,2026-07-24T00:01:26.058
96,1.0,0.2,12,done,2026-07-24T00:01:28.920
96,1.0,0.3,12,done,2026-07-24T00:01:29.660
96,1.0,0.4,12,done,2026-07-24T00:01:31.231
128,1.0,0.0,12,done,2026-07-24T00:01:34.048
128,1.0,0.1,12,done,2026-07-24T00:01:41.786
128,1.0,0.2,12,done,2026-07-24T00:01:43.651
128,1.0,0.3,12,done,2026-07-24T00:01:46.949
128,1.0,0.4,12,done,2026-07-24T00:01:54.265
32,0.1,0.0,13,done,2026-07-24T00:01:54.285
32,0.1,0.1,13,done,2026-07-24T00:01:54.341
32,0.1,0.2,13,done,2026-07-24T00:01:57.706
32,0.1,0.3,13,done,2026-07-24T00:01:57.748
32,0.1,0.4,13,done,2026-07-24T00:02:11.069
48,0.1,0.0,13,done,2026-07-24T00:02:11.263
48,0.1,0.1,13,done,2026-07-24T00:02:11.547
48,0.1,0.2,13,done,2026-07-24T00:02:11.837
48,0.1,0.3,13,done,2026-07-24T00:02:21.736
48,0.1,0.4,13,done,2026-07-24T00:02:22.413
64,0.1,0.0,13,done,2026-07-24T00:02:22.731
64,0.1,0.1,13,done,2026-07-24T00:02:22.969
64,0.1,0.2,13,done,2026-07-24T00:02:23.533
64,0.1,0.3,13,done,2026-07-24T00:02:24.501
64,0.1,0.4,13,done,2026-07-24T00:02:36.570
96,0.1,0.0,13,done,2026-07-24T00:02:37.130
96,0.1,0.1,13,done,2026-07-24T00:02:42.002
96,0.1,0.2,13,done,2026-07-24T00:02:42.828
96,0.1,0.3,13,done,2026-07-24T00:02:48.044
96,0.1,0.4,13,done,2026-07-24T00:02:49.827
128,0.1,0.0,13,done,2026-07-24T00:02:51.023
128,0.1,0.1,13,done,2026-07-24T00:02:52.284
128,0.1,0.2,13,done,2026-07-24T00:02:54.797
128,0.1,0.3,13,done,2026-07-24T00:03:00.407
128,0.1,0.4,13,done,2026-07-24T00:03:14.273
32,0.2,0.0,13,done,2026-07-24T00:03:14.298
32,0.2,0.1,13,done,2026-07-24T00:03:14.313
32,0.2,0.2,13,done,2026-07-24T00:03:14.329
32,0.2,0.3,13,done,2026-07-24T00:03:14.372
32,0.2,0.4,13,done,2026-07-24T00:03:14.422
48,0.2,0.0,13,done,2026-07-24T00:03:14.467
48,0.2,0.1,13,done,2026-07-24T00:03:14.705
48,0.2,0.2,13,done,2026-07-24T00:03:14.772
48,0.2,0.3,13,done,2026-07-24T00:03:14.853
48,0.2,0.4,13,done,2026-07-24T00:03:15.353
64,0.2,0.0,13,done,2026-07-24T00:03:15.441
64,0.2,0.1,13,done,2026-07-24T00:03:15.595
64,0.2,0.2,13,done,2026-07-24T00:03:15.790
64,0.2,0.3,13,done,2026-07-24T00:03:16.147
64,0.2,0.4,13,done,2026-07-24T00:03:23.964
96,0.2,0.0,13,done,2026-07-24T00:03:24.681
96,0.2,0.1,13,done,2026-07-24T00:03:25.362
96,0.2,0.2,13,done,2026-07-24T00:03:25.940
96,0.2,0.3,13,done,2026-07-24T00:03:26.493
96,0.2,0.4,13,done,2026-07-24T00:03:28.178
128,0.2,0.0,13,done,2026-07-24T00:03:28.925
128,0.2,0.1,13,done,2026-07-24T00:03:30.115
128,0.2,0.2,13,done,2026-07-24T00:03:32.407
128,0.2,0.3,13,done,2026-07-24T00:03:35.814
128,0.2,0.4,13,done,2026-07-24T00:03:45.412
32,0.3,0.0,13,done,2026-07-24T00:03:45.420
32,0.3,0.1,13,done,2026-07-24T00:03:45.429
32,0.3,0.2,13,done,2026-07-24T00:03:45.452
32,0.3,0.3,13,done,2026-07-24T00:03:45.465
32,0.3,0.4,13,done,2026-07-24T00:03:45.512
48,0.3,0.0,13,done,2026-07-24T00:03:45.828
48,0.3,0.1,13,done,2026-07-24T00:03:45.857
48,0.3,0.2,13,done,2026-07-24T00:03:45.900
48,0.3,0.3,13,done,2026-07-24T00:03:45.952
48,0.3,0.4,13,done,2026-07-24T00:03:46.067
64,0.3,0.0,13,done,2026-07-24T00:03:46.264
64,0.3,0.1,13,done,2026-07-24T00:03:46.351
64,0.3,0.2,13,done,2026-07-24T00:03:46.619
64,0.3,0.3,13,done,2026-07-24T00:03:46.837
64,0.3,0.4,13,done,2026-07-24T00:03:47.361
96,0.3,0.0,13,done,2026-07-24T00:03:48.037
96,0.3,0.1,13,done,2026-07-24T00:03:48.762
96,0.3,0.2,13,done,2026-07-24T00:03:50.370
96,0.3,0.3,13,done,2026-07-24T00:03:52.576
96,0.3,0.4,13,done,2026-07-24T00:03:54.740
128,0.3,0.0,13,done,2026-07-24T00:03:56.848
128,0.3,0.1,13,done,2026-07-24T00:03:58.910
128,0.3,0.2,13,done,2026-07-24T00:04:01.167
128,0.3,0.3,13,done,2026-07-24T00:04:03.291
128,0.3,0.4,13,done,2026-07-24T00:04:05.766
32,0.4,0.0,13,done,2026-07-24T00:04:05.772
32,0.4,0.1,13,done,2026-07-24T00:04:05.792
32,0.4,0.2,13,done,2026-07-24T00:04:05.805
32,0.4,0.3,13,done,2026-07-24T00:04:05.815
32,0.4,0.4,13,done,2026-07-24T00:04:05.841
48,0.4,0.0,13,done,2026-07-24T00:04:05.863
48,0.4,0.1,13,done,2026-07-24T00:04:05.897
48,0.4,0.2,13,done,2026-07-24T00:04:06.128
48,0.4,0.3,13,done,2026-07-24T00:04:06.160
48,0.4,0.4,13,done,2026-07-24T00:04:06.240
64,0.4,0.0,13,done,2026-07-24T00:04:06.386
64,0.4,0.1,13,done,2026-07-24T00:04:06.474
64,0.4,0.2,13,done,2026-07-24T00:04:06.759
64,0.4,0.3,13,done,2026-07-24T00:04:06.903
64,0.4,0.4,13,done,2026-07-24T00:04:07.187
96,0.4,0.0,13,done,2026-07-24T00:04:07.540
96,0.4,0.1,13,done,2026-07-24T00:04:08.307
96,0.4,0.2,13,done,2026-07-24T00:04:09.109
96,0.4,0.3,13,done,2026-07-24T00:04:09.948
96,0.4,0.4,13,done,2026-07-24T00:04:11.695
128,0.4,0.0,13,done,2026-07-24T00:04:13.268
128,0.4,0.1,13,done,2026-07-24T00:04:15.568
128,0.4,0.2,13,done,2026-07-24T00:04:17.969
128,0.4,0.3,13,done,2026-07-24T00:04:19.138
128,0.4,0.4,13,done,2026-07-24T00:04:20.786
32,0.5,0.0,13,done,2026-07-24T00:04:20.790
32,0.5,0.1,13,done,2026-07-24T00:04:20.801
32,0.5,0.2,13,done,2026-07-24T00:04:20.807
32,0.5,0.3,13,done,2026-07-24T00:04:20.818
32,0.5,0.4,13,done,2026-07-24T00:04:20.859
48,0.5,0.0,13,done,2026-07-24T00:04:20.871
48,0.5,0.1,13,done,2026-07-24T00:04:20.884
48,0.5,0.2,13,done,2026-07-24T00:04:21.060
48,0.5,0.3,13,done,2026-07-24T00:04:21.083
48,0.5,0.4,13,done,2026-07-24T00:04:21.135
64,0.5,0.0,13,done,2026-07-24T00:04:21.170
64,0.5,0.1,13,done,2026-07-24T00:04:21.202
64,0.5,0.2,13,done,2026-07-24T00:04:21.240
64,0.5,0.3,13,done,2026-07-24T00:04:21.294
64,0.5,0.4,13,done,2026-07-24T00:04:21.373
96,0.5,0.0,13,done,2026-07-24T00:04:21.484
96,0.5,0.1,13,done,2026-07-24T00:04:21.642
96,0.5,0.2,13,done,2026-07-24T00:04:21.770
96,0.5,0.3,13,done,2026-07-24T00:04:22.059
96,0.5,0.4,13,done,2026-07-24T00:04:22.488
128,0.5,0.0,13,done,2026-07-24T00:04:23.128
128,0.5,0.1,13,done,2026-07-24T00:04:24.029
128,0.5,0.2,13,done,2026-07-24T00:04:25.097
128,0.5,0.3,13,done,2026-07-24T00:04:26.684
128,0.5,0.4,13,done,2026-07-24T00:04:28.449
32,0.6,0.0,13,done,2026-07-23T23:44:54.285
32,0.6,0.1,13,done,2026-07-23T23:44:54.654
32,0.6,0.2,13,done,2026-07-23T23:44:54.667
32,0.6,0.3,13,done,2026-07-23T23:44:55.411
32,0.6,0.4,13,done,2026-07-23T23:44:57.048
48,0.6,0.0,13,done,2026-07-23T23:44:57.078
48,0.6,0.1,13,done,2026-07-23T23:44:57.813
48,0.6,0.2,13,done,2026-07-23T23:44:57.855
48,0.6,0.3,13,done,2026-07-23T23:44:59.004
48,0.6,0.4,13,done,2026-07-23T23:45:01.059
64,0.6,0.0,13,done,2026-07-23T23:45:01.120
64,0.6,0.1,13,done,2026-07-23T23:45:03.003
64,0.6,0.2,13,done,2026-07-23T23:45:03.162
64,0.6,0.3,13,done,2026-07-23T23:45:03.994
64,0.6,0.4,13,done,2026-07-23T23:45:05.447
96,0.6,0.0,13,done,2026-07-23T23:45:05.987
96,0.6,0.1,13,done,2026-07-23T23:45:06.155
96,0.6,0.2,13,done,2026-07-23T23:45:07.346
96,0.6,0.3,13,done,2026-07-23T23:45:07.614
96,0.6,0.4,13,done,2026-07-23T23:45:10.013
128,0.6,0.0,13,done,2026-07-23T23:45:15.116
128,0.6,0.1,13,done,2026-07-23T23:45:19.784
128,0.6,0.2,13,done,2026-07-23T23:45:20.311
128,0.6,0.3,13,done,2026-07-23T23:45:22.741
128,0.6,0.4,13,done,2026-07-23T23:45:28.354
32,0.7,0.0,13,done,2026-07-23T23:45:29.413
32,0.7,0.1,13,done,2026-07-23T23:45:30.661
32,0.7,0.2,13,done,2026-07-23T23:45:30.668
32,0.7,0.3,13,done,2026-07-23T23:45:30.692
32,0.7,0.4,13,done,2026-07-23T23:45:35.387
48,0.7,0.0,13,done,2026-07-23T23:45:35.483
48,0.7,0.1,13,done,2026-07-23T23:45:35.502
48,0.7,0.2,13,done,2026-07-23T23:45:35.548
48,0.7,0.3,13,done,2026-07-23T23:45:35.598
48,0.7,0.4,13,done,2026-07-23T23:45:35.695
64,0.7,0.0,13,done,2026-07-23T23:45:35.737
64,0.7,0.1,13,done,2026-07-23T23:45:35.782
64,0.7,0.2,13,done,2026-07-23T23:45:35.887
64,0.7,0.3,13,done,2026-07-23T23:45:36.075
64,0.7,0.4,13,done,2026-07-23T23:45:40.202
96,0.7,0.0,13,done,2026-07-23T23:45:40.297
96,0.7,0.1,13,done,2026-07-23T23:45:40.598
96,0.7,0.2,13,done,2026-07-23T23:45:43.521
96,0.7,0.3,13,done,2026-07-23T23:45:43.965
96,0.7,0.4,13,done,2026-07-23T23:45:46.710
128,0.7,0.0,13,done,2026-07-23T23:45:48.027
128,0.7,0.1,13,done,2026-07-23T23:45:50.517
128,0.7,0.2,13,done,2026-07-23T23:45:51.523
128,0.7,0.3,13,done,2026-07-23T23:45:56.275
128,0.7,0.4,13,done,2026-07-23T23:46:03.875
32,0.8,0.0,13,done,2026-07-23T23:46:03.897
32,0.8,0.1,13,done,2026-07-23T23:46:03.904
32,0.8,0.2,13,done,2026-07-23T23:46:03.915
32,0.8,0.3,13,done,2026-07-23T23:46:03.938
32,0.8,0.4,13,done,2026-07-23T23:46:07.665
48,0.8,0.0,13,done,2026-07-23T23:46:07.716
48,0.8,0.1,13,done,2026-07-23T23:46:07.730
48,0.8,0.2,13,done,2026-07-23T23:46:07.885
48,0.8,0.3,13,done,2026-07-23T23:46:07.935
48,0.8,0.4,13,done,2026-07-23T23:46:08.006
64,0.8,0.0,13,done,2026-07-23T23:46:08.036
64,0.8,0.1,13,done,2026-07-23T23:46:08.076
64,0.8,0.2,13,done,2026-07-23T23:46:08.122
64,0.8,0.3,13,done,2026-07-23T23:46:08.263
64,0.8,0.4,13,done,2026-07-23T23:46:18.747
96,0.8,0.0,13,done,2026-07-23T23:46:19.121
96,0.8,0.1,13,done,2026-07-23T23:46:19.358
96,0.8,0.2,13,done,2026-07-23T23:46:19.737
96,0.8,0.3,13,done,2026-07-23T23:46:20.436
96,0.8,0.4,13,done,2026-07-23T23:46:24.927
128,0.8,0.0,13,done,2026-07-23T23:46:26.872
128,0.8,0.1,13,done,2026-07-23T23:46:29.133
128,0.8,0.2,13,done,2026-07-23T23:46:31.604
128,0.8,0.3,13,done,2026-07-23T23:46:33.819
128,0.8,0.4,13,done,2026-07-23T23:46:35.293
32,0.9,0.0,13,done,2026-07-23T23:46:39.359
32,0.9,0.1,13,done,2026-07-23T23:46:39.363
32,0.9,0.2,13,done,2026-07-23T23:46:39.370
32,0.9,0.3,13,done,2026-07-23T23:46:39.382
32,0.9,0.4,13,done,2026-07-23T23:46:39.454
48,0.9,0.0,13,done,2026-07-23T23:46:39.491
48,0.9,0.1,13,done,2026-07-23T23:46:39.520
48,0.9,0.2,13,done,2026-07-23T23:46:39.587
48,0.9,0.3,13,done,2026-07-23T23:46:39.635
48,0.9,0.4,13,done,2026-07-23T23:46:39.931
64,0.9,0.0,13,done,2026-07-23T23:46:39.989
64,0.9,0.1,13,done,2026-07-23T23:46:40.058
64,0.9,0.2,13,done,2026-07-23T23:46:40.155
64,0.9,0.3,13,done,2026-07-23T23:46:40.260
64,0.9,0.4,13,done,2026-07-23T23:46:40.403
96,0.9,0.0,13,done,2026-07-23T23:46:40.551
96,0.9,0.1,13,done,2026-07-23T23:46:40.979
96,0.9,0.2,13,done,2026-07-23T23:46:41.824
96,0.9,0.3,13,done,2026-07-23T23:46:42.496
96,0.9,0.4,13,done,2026-07-23T23:46:43.367
128,0.9,0.0,13,done,2026-07-23T23:46:44.410
128,0.9,0.1,13,done,2026-07-23T23:46:44.872
128,0.9,0.2,13,done,2026-07-23T23:46:45.491
128,0.9,0.3,13,done,2026-07-23T23:46:47.297
128,0.9,0.4,13,done,2026-07-23T23:46:50.079
32,1.0,0.0,13,done,2026-07-23T23:46:57.249
32,1.0,0.1,13,done,2026-07-23T23:46:57.259
32,1.0,0.2,13,done,2026-07-23T23:46:57.268
32,1.0,0.3,13,done,2026-07-23T23:46:57.295
32,1.0,0.4,13,done,2026-07-23T23:46:57.315
48,1.0,0.0,13,done,2026-07-23T23:46:57.455
48,1.0,0.1,13,done,2026-07-23T23:46:57.534
48,1.0,0.2,13,done,2026-07-23T23:46:57.821
48,1.0,0.3,13,done,2026-07-23T23:46:57.903
48,1.0,0.4,13,done,2026-07-23T23:46:58.044
64,1.0,0.0,13,done,2026-07-23T23:46:58.390
64,1.0,0.1,13,done,2026-07-23T23:46:58.444
64,1.0,0.2,13,done,2026-07-23T23:46:58.533
64,1.0,0.3,13,done,2026-07-23T23:46:58.572
64,1.0,0.4,13,done,2026-07-23T23:46:58.695
96,1.0,0.0,13,done,2026-07-23T23:46:58.893
96,1.0,0.1,13,done,2026-07-23T23:46:58.984
96,1.0,0.2,13,done,2026-07-23T23:46:59.568
96,1.0,0.3,13,done,2026-07-23T23:46:59.805
96,1.0,0.4,13,done,2026-07-23T23:47:01.317
128,1.0,0.0,13,done,2026-07-23T23:47:02.453
128,1.0,0.1,13,done,2026-07-23T23:47:03.156
128,1.0,0.2,13,done,2026-07-23T23:47:04.122
128,1.0,0.3,13,done,2026-07-23T23:47:05.927
128,1.0,0.4,13,done,2026-07-23T23:47:08.384
32,0.1,0.0,14,done,2026-07-23T23:47:15.006
32,0.1,0.1,14,done,2026-07-23T23:47:21.255
32,0.1,0.2,14,done,2026-07-23T23:47:21.326
32,0.1,0.3,14,done,2026-07-23T23:47:23.860
32,0.1,0.4,14,done,2026-07-23T23:47:30.703
48,0.1,0.0,14,done,2026-07-23T23:47:33.176
48,0.1,0.1,14,done,2026-07-23T23:47:33.408
48,0.1,0.2,14,done,2026-07-23T23:47:39.937
48,0.1,0.3,14,done,2026-07-23T23:47:40.155
48,0.1,0.4,14,done,2026-07-23T23:47:47.086
64,0.1,0.0,14,done,2026-07-23T23:47:49.970
64,0.1,0.1,14,done,2026-07-23T23:47:50.189
64,0.1,0.2,14,done,2026-07-23T23:47:55.011
64,0.1,0.3,14,done,2026-07-23T23:47:55.310
64,0.1,0.4,14,done,2026-07-23T23:48:06.303
96,0.1,0.0,14,done,2026-07-23T23:48:07.226
96,0.1,0.1,14,done,2026-07-23T23:48:14.426
96,0.1,0.2,14,done,2026-07-23T23:48:19.516
96,0.1,0.3,14,done,2026-07-23T23:48:27.202
96,0.1,0.4,14,done,2026-07-23T23:48:40.239
128,0.1,0.0,14,done,2026-07-23T23:48:43.575
128,0.1,0.1,14,done,2026-07-23T23:48:48.005
128,0.1,0.2,14,done,2026-07-23T23:48:58.544
128,0.1,0.3,14,done,2026-07-23T23:49:07.889
128,0.1,0.4,14,done,2026-07-23T23:49:33.919
32,0.2,0.0,14,done,2026-07-23T23:49:33.935
32,0.2,0.1,14,done,2026-07-23T23:49:37.549
32,0.2,0.2,14,done,2026-07-23T23:49:37.572
32,0.2,0.3,14,done,2026-07-23T23:49:37.649
32,0.2,0.4,14,done,2026-07-23T23:49:47.522
48,0.2,0.0,14,done,2026-07-23T23:49:47.687
48,0.2,0.1,14,done,2026-07-23T23:49:47.836
48,0.2,0.2,14,done,2026-07-23T23:49:48.363
48,0.2,0.3,14,done,2026-07-23T23:49:48.771
48,0.2,0.4,14,done,2026-07-23T23:49:51.646
64,0.2,0.0,14,done,2026-07-23T23:49:52.979
64,0.2,0.1,14,done,2026-07-23T23:49:53.434
64,0.2,0.2,14,done,2026-07-23T23:49:54.013
64,0.2,0.3,14,done,2026-07-23T23:50:02.712
64,0.2,0.4,14,done,2026-07-23T23:50:04.053
96,0.2,0.0,14,done,2026-07-23T23:50:07.366
96,0.2,0.1,14,done,2026-07-23T23:50:10.555
96,0.2,0.2,14,done,2026-07-23T23:50:14.017
96,0.2,0.3,14,done,2026-07-23T23:50:19.063
96,0.2,0.4,14,done,2026-07-23T23:50:35.986
128,0.2,0.0,14,done,2026-07-23T23:50:39.561
128,0.2,0.1,14,done,2026-07-23T23:50:43.946
128,0.2,0.2,14,done,2026-07-23T23:50:50.371
128,0.2,0.3,14,done,2026-07-23T23:50:57.290
128,0.2,0.4,14,done,2026-07-23T23:51:01.962
32,0.3,0.0,14,done,2026-07-23T23:51:02.628
32,0.3,0.1,14,done,2026-07-23T23:51:02.638
32,0.3,0.2,14,done,2026-07-23T23:51:02.658
32,0.3,0.3,14,done,2026-07-23T23:51:02.704
32,0.3,0.4,14,done,2026-07-23T23:51:02.732
48,0.3,0.0,14,done,2026-07-23T23:51:02.847
48,0.3,0.1,14,done,2026-07-23T23:51:03.717
48,0.3,0.2,14,done,2026-07-23T23:51:03.833
48,0.3,0.3,14,done,2026-07-23T23:51:04.044
48,0.3,0.4,14,done,2026-07-23T23:51:04.302
64,0.3,0.0,14,done,2026-07-23T23:51:04.855
64,0.3,0.1,14,done,2026-07-23T23:51:05.768
64,0.3,0.2,14,done,2026-07-23T23:51:06.149
64,0.3,0.3,14,done,2026-07-23T23:51:06.780
64,0.3,0.4,14,done,2026-07-23T23:51:10.194
96,0.3,0.0,14,done,2026-07-23T23:51:11.403
96,0.3,0.1,14,done,2026-07-23T23:51:12.632
96,0.3,0.2,14,done,2026-07-23T23:51:13.898
96,0.3,0.3,14,done,2026-07-23T23:51:16.253
96,0.3,0.4,14,done,2026-07-23T23:51:27.603
128,0.3,0.0,14,done,2026-07-23T23:51:30.765
128,0.3,0.1,14,done,2026-07-23T23:51:32.654
128,0.3,0.2,14,done,2026-07-23T23:51:35.699
128,0.3,0.3,14,done,2026-07-23T23:51:47.483
128,0.3,0.4,14,done,2026-07-23T23:51:54.965
32,0.4,0.0,14,done,2026-07-23T23:51:54.975
32,0.4,0.1,14,done,2026-07-23T23:51:54.990
32,0.4,0.2,14,done,2026-07-23T23:51:55.060
32,0.4,0.3,14,done,2026-07-23T23:51:55.082
32,0.4,0.4,14,done,2026-07-23T23:51:55.114
48,0.4,0.0,14,done,2026-07-23T23:51:55.223
48,0.4,0.1,14,done,2026-07-23T23:51:55.301
48,0.4,0.2,14,done,2026-07-23T23:51:56.025
48,0.4,0.3,14,done,2026-07-23T23:51:56.090
48,0.4,0.4,14,done,2026-07-23T23:51:56.288
64,0.4,0.0,14,done,2026-07-23T23:51:56.532
64,0.4,0.1,14,done,2026-07-23T23:51:56.749
64,0.4,0.2,14,done,2026-07-23T23:51:57.785
64,0.4,0.3,14,done,2026-07-23T23:51:58.174
64,0.4,0.4,14,done,2026-07-23T23:51:59.154
96,0.4,0.0,14,done,2026-07-23T23:51:59.994
96,0.4,0.1,14,done,2026-07-23T23:52:01.219
96,0.4,0.2,14,done,2026-07-23T23:52:02.226
96,0.4,0.3,14,done,2026-07-23T23:52:03.787
96,0.4,0.4,14,done,2026-07-23T23:52:05.412
128,0.4,0.0,14,done,2026-07-23T23:52:07.711
128,0.4,0.1,14,done,2026-07-23T23:52:10.576
128,0.4,0.2,14,done,2026-07-23T23:52:15.518
128,0.4,0.3,14,done,2026-07-23T23:52:19.939
128,0.4,0.4,14,done,2026-07-23T23:52:24.803
32,0.5,0.0,14,done,2026-07-23T23:52:24.812
32,0.5,0.1,14,done,2026-07-23T23:52:24.820
32,0.5,0.2,14,done,2026-07-23T23:52:25.122
32,0.5,0.3,14,done,2026-07-23T23:52:25.131
32,0.5,0.4,14,done,2026-07-23T23:52:25.173
48,0.5,0.0,14,done,2026-07-23T23:52:25.275
48,0.5,0.1,14,done,2026-07-23T23:52:25.614
48,0.5,0.2,14,done,2026-07-23T23:52:25.681
48,0.5,0.3,14,done,2026-07-23T23:52:25.803
48,0.5,0.4,14,done,2026-07-23T23:52:26.426
64,0.5,0.0,14,done,2026-07-23T23:52:27.067
64,0.5,0.1,14,done,2026-07-23T23:52:27.691
64,0.5,0.2,14,done,2026-07-23T23:52:28.048
64,0.5,0.3,14,done,2026-07-23T23:52:28.547
64,0.5,0.4,14,done,2026-07-23T23:52:29.818
96,0.5,0.0,14,done,2026-07-23T23:52:30.528
96,0.5,0.1,14,done,2026-07-23T23:52:31.712
96,0.5,0.2,14,done,2026-07-23T23:52:32.426
96,0.5,0.3,14,done,2026-07-23T23:52:33.751
96,0.5,0.4,14,done,2026-07-23T23:52:35.613
128,0.5,0.0,14,done,2026-07-23T23:52:37.084
128,0.5,0.1,14,done,2026-07-23T23:52:39.824
128,0.5,0.2,14,done,2026-07-23T23:52:42.294
128,0.5,0.3,14,done,2026-07-23T23:52:45.139
128,0.5,0.4,14,done,2026-07-23T23:52:46.711
32,0.6,0.0,14,done,2026-07-23T23:52:46.729
32,0.6,0.1,14,done,2026-07-23T23:52:46.737
32,0.6,0.2,14,done,2026-07-23T23:52:46.749
32,0.6,0.3,14,done,2026-07-23T23:52:46.764
32,0.6,0.4,14,done,2026-07-23T23:52:46.813
48,0.6,0.0,14,done,2026-07-23T23:52:47.228
48,0.6,0.1,14,done,2026-07-23T23:52:47.386
48,0.6,0.2,14,done,2026-07-23T23:52:47.489
48,0.6,0.3,14,done,2026-07-23T23:52:47.583
48,0.6,0.4,14,done,2026-07-23T23:52:47.788
64,0.6,0.0,14,done,2026-07-23T23:52:48.107
64,0.6,0.1,14,done,2026-07-23T23:52:48.220
64,0.6,0.2,14,done,2026-07-23T23:52:48.517
64,0.6,0.3,14,done,2026-07-23T23:52:48.929
64,0.6,0.4,14,done,2026-07-23T23:52:49.289
96,0.6,0.0,14,done,2026-07-23T23:52:50.464
96,0.6,0.1,14,done,2026-07-23T23:52:51.982
96,0.6,0.2,14,done,2026-07-23T23:52:53.862
96,0.6,0.3,14,done,2026-07-23T23:52:55.085
96,0.6,0.4,14,done,2026-07-23T23:52:56.255
128,0.6,0.0,14,done,2026-07-23T23:52:58.117
128,0.6,0.1,14,done,2026-07-23T23:53:00.783
128,0.6,0.2,14,done,2026-07-23T23:53:04.241
128,0.6,0.3,14,done,2026-07-23T23:53:06.362
128,0.6,0.4,14,done,2026-07-23T23:53:09.418
32,0.7,0.0,14,done,2026-07-23T23:53:09.429
32,0.7,0.1,14,done,2026-07-23T23:53:09.439
32,0.7,0.2,14,done,2026-07-23T23:53:09.449
32,0.7,0.3,14,done,2026-07-23T23:53:09.462
32,0.7,0.4,14,done,2026-07-23T23:53:09.487
48,0.7,0.0,14,done,2026-07-23T23:53:09.524
48,0.7,0.1,14,done,2026-07-23T23:53:09.579
48,0.7,0.2,14,done,2026-07-23T23:53:09.674
48,0.7,0.3,14,done,2026-07-23T23:53:09.762
48,0.7,0.4,14,done,2026-07-23T23:53:10.284
64,0.7,0.0,14,done,2026-07-23T23:53:10.564
64,0.7,0.1,14,done,2026-07-23T23:53:11.217
64,0.7,0.2,14,done,2026-07-23T23:53:11.488
64,0.7,0.3,14,done,2026-07-23T23:53:11.995
64,0.7,0.4,14,done,2026-07-23T23:53:12.378
96,0.7,0.0,14,done,2026-07-23T23:53:13.684
96,0.7,0.1,14,done,2026-07-23T23:53:14.833
96,0.7,0.2,14,done,2026-07-23T23:53:16.096
96,0.7,0.3,14,done,2026-07-23T23:53:18.483
96,0.7,0.4,14,done,2026-07-23T23:53:20.170
128,0.7,0.0,14,done,2026-07-23T23:53:23.546
